pageid,ns,title,categories
842379,0,Diego Forlán,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Bon article en arabe', 'Catégorie:Bon article en finnois', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', ""Catégorie:Collier de l'ordre d'Isabelle la Catholique"", 'Catégorie:Footballeur international uruguayen', 'Catégorie:Footballeur sélectionné plus de 100 fois en équipe nationale', 'Catégorie:Image locale différente de celle de Wikidata', ""Catégorie:Joueur de l'Atlético de Madrid"", ""Catégorie:Joueur de l'Inter Milan"", 'Catégorie:Joueur du Cerezo Osaka', 'Catégorie:Joueur du Club Atlético Independiente', 'Catégorie:Joueur du Club Atlético Peñarol', 'Catégorie:Joueur du Kitchee SC', 'Catégorie:Joueur du Manchester United FC', 'Catégorie:Joueur du Mumbai City FC', 'Catégorie:Joueur du Sport Club Internacional', 'Catégorie:Joueur du Villarreal CF', 'Catégorie:Naissance en mai 1979', 'Catégorie:Naissance à Montevideo', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives au sport', 'Catégorie:Page utilisant P1285', 'Catégorie:Page utilisant P2020', 'Catégorie:Page utilisant P2193', 'Catégorie:Page utilisant P2369', 'Catégorie:Page utilisant P2446', 'Catégorie:Page utilisant P2574', 'Catégorie:Page utilisant P3427', 'Catégorie:Page utilisant P3537', 'Catégorie:Page utilisant P3565', 'Catégorie:Page utilisant P3665', 'Catégorie:Page utilisant P5750', 'Catégorie:Page utilisant P6188', 'Catégorie:Page utilisant P856', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Sud/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Football/Articles liés', 'Catégorie:Portail:Sport/Articles liés', 'Catégorie:Portail:Uruguay/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
7962578,0,Rocco Forte,
6173352,0,Eufemiano Fuentes,"[""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Médecin espagnol', 'Catégorie:Naissance aux îles Canaries', 'Catégorie:Naissance en février 1955', 'Catégorie:Page utilisant P101', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P1477', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P69', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Biographie/Articles liés/Santé', 'Catégorie:Portail:Biologie/Articles liés', 'Catégorie:Portail:Espagne/Articles liés', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Médecine/Articles liés', 'Catégorie:Portail:Sciences/Articles liés', 'Catégorie:Portail:Sciences humaines et sociales/Articles liés', 'Catégorie:Portail:Sport/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
5217739,0,Yoav Galant,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Général israélien', 'Catégorie:Membre de la Knesset', ""Catégorie:Ministre israélien de l'Éducation"", 'Catégorie:Naissance en novembre 1958', 'Catégorie:Naissance à Jaffa', 'Catégorie:Personnalité de Koulanou', 'Catégorie:Personnalité du Likoud', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Militaire', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Histoire/Articles liés', 'Catégorie:Portail:Histoire militaire/Articles liés', 'Catégorie:Portail:Israël/Articles liés', 'Catégorie:Portail:Moyen-Orient/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
7472459,0,Adriano Galliani,"[""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Dirigeant italien de football', 'Catégorie:Naissance en juillet 1944', 'Catégorie:Naissance à Monza', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives à la vie publique', 'Catégorie:Page utilisant P102', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P140', 'Catégorie:Page utilisant P166', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P2549', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P39', 'Catégorie:Page utilisant P551', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P641', 'Catégorie:Personnalité italienne du XXe siècle', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Football/Articles liés', 'Catégorie:Portail:Italie/Articles liés', 'Catégorie:Portail:Sport/Articles liés', ""Catégorie:Président de l'AC Milan"", 'Catégorie:Sénateur de la dix-huitième législature de la République italienne', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche dirigeant de football', 'Catégorie:Wikipédia:ébauche personnalité italienne']"
25715987,0,Abasaheb Garware,
320917,0,David Geffen,"['Catégorie:Article contenant un appel à traduction en anglais', ""Catégorie:Article de Wikipédia avec notice d'autorité"", ""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Biographie', 'Catégorie:Militant pour les droits LGBT aux États-Unis', 'Catégorie:Naissance en février 1943', 'Catégorie:Naissance à Brooklyn', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P101', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P1284', 'Catégorie:Page utilisant P1417', 'Catégorie:Page utilisant P166', 'Catégorie:Page utilisant P1830', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P551', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P69', 'Catégorie:Personnalité ayant fait son coming out', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Nord/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Culture et arts', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Cinéma/Articles liés', 'Catégorie:Portail:Cinéma américain/Articles liés', 'Catégorie:Portail:Culture américaine/Articles liés', 'Catégorie:Portail:LGBT/Articles liés', 'Catégorie:Portail:Musique/Articles liés', 'Catégorie:Portail:Rock/Articles liés', 'Catégorie:Portail:États-Unis/Articles liés', 'Catégorie:Producteur américain de musique', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche producteur de cinéma', 'Catégorie:Wikipédia:ébauche rock']"
33762742,0,Dan Gertler,
50137824,0,Nicola Di Girolamo,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", ""Catégorie:Article partiellement issu du Dictionnaire universel d'histoire et de géographie Bouillet"", ""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Décès en avril 1488', 'Catégorie:Décès à 45 ans', 'Catégorie:Décès à Forlì', 'Catégorie:Mort assassiné en Italie', 'Catégorie:Naissance en 1443', 'Catégorie:Naissance à Savone', 'Catégorie:Noblesse italienne', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P1038', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P119', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P1986', 'Catégorie:Page utilisant P20', 'Catégorie:Page utilisant P26', 'Catégorie:Page utilisant P3365', 'Catégorie:Page utilisant P3373', 'Catégorie:Page utilisant P39', 'Catégorie:Page utilisant P40', 'Catégorie:Page utilisant P53', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P570', 'Catégorie:Page utilisant P7902', 'Catégorie:Page utilisant P94', 'Catégorie:Page utilisant P97', 'Catégorie:Personnalité de la Renaissance', 'Catégorie:Personnalité italienne du XVe siècle', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Histoire/Articles liés', 'Catégorie:Portail:Italie/Articles liés', 'Catégorie:Portail:Renaissance/Articles liés', 'Catégorie:Portail:Époque moderne/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
11888608,0,Frank Giustra,"['Catégorie:Article manquant de références/Liste complète', 'Catégorie:Article manquant de références depuis novembre 2020', ""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Biographie', 'Catégorie:Article à vérifier', 'Catégorie:Naissance en août 1957', 'Catégorie:Naissance à Grand Sudbury', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P26', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P551', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P69', 'Catégorie:Personnalité canadienne du monde des affaires', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Nord/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Canada/Articles liés', 'Catégorie:Portail:Mine/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
7560175,0,Glencore,"['Catégorie:Article contenant un appel à traduction en anglais', 'Catégorie:Article manquant de références/Liste complète', 'Catégorie:Article manquant de références depuis novembre 2017', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Entreprise', 'Catégorie:Article à référence nécessaire', 'Catégorie:Entreprise ayant son siège dans le canton de Zoug', 'Catégorie:Entreprise de courtage en matière première', 'Catégorie:Entreprise de courtage pétrolier', 'Catégorie:Entreprise fondée en 1974', 'Catégorie:Entreprise minière ayant son siège en Suisse', 'Catégorie:Page utilisant P127', 'Catégorie:Portail:Entreprises/Articles liés', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Mine/Articles liés', 'Catégorie:Portail:Suisse/Articles liés', 'Catégorie:Portail:Suisse centrale/Articles liés', 'Catégorie:Portail:Économie/Articles liés', 'Catégorie:Portail:Énergie/Articles liés', 'Catégorie:Portail:Énergie fossile/Articles liés', 'Catégorie:Société cotée au HKEX', 'Catégorie:Société cotée au LSE', ""Catégorie:Société d'investissement ayant son siège en Suisse""]"
50505592,0,Peter Goldstein,"['Catégorie:Adopté de fiction', 'Catégorie:Agent du SHIELD', 'Catégorie:Article contenant un appel à traduction en anglais', 'Catégorie:Article contenant un appel à traduction en luxembourgeois', 'Catégorie:Article de qualité en azéri', ""Catégorie:Article utilisant l'infobox Personnage (fiction)"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Bande dessinée adaptée au cinéma', 'Catégorie:Bande dessinée se déroulant à New York', 'Catégorie:Bon article en anglais', 'Catégorie:Bon article en portugais', 'Catégorie:Bon article en russe', 'Catégorie:Catégorie Commons avec lien local différent sur Wikidata', 'Catégorie:Justicier de fiction', 'Catégorie:Membre des Vengeurs', 'Catégorie:Orphelin de fiction', 'Catégorie:Page en semi-protection longue', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P1417', 'Catégorie:Page utilisant P3365', 'Catégorie:Personnage créé par Stan Lee', 'Catégorie:Personnage de Spider-Man', 'Catégorie:Personnage de comics Marvel possédant une force surhumaine', 'Catégorie:Personnage de fiction avec précognition', 'Catégorie:Personnage de fiction créé en 1962', ""Catégorie:Personnage de fiction harcelé à l'école"", 'Catégorie:Personnage de fiction masqué', 'Catégorie:Personnage de fiction new-yorkais', 'Catégorie:Personnage de fiction pouvant se déplacer à une vitesse surhumaine', 'Catégorie:Personnage de film fantastique', 'Catégorie:Photographe de fiction', 'Catégorie:Portail:Comics/Articles liés', 'Catégorie:Portail:Marvel/Articles liés', 'Catégorie:Protestant de fiction', 'Catégorie:Spider-Man', 'Catégorie:Super-héros Marvel']"
53554578,0,Gerardo González Valencia,
39912602,0,Ignacio González (politician),
54438639,0,Basil Goulandris,"['Catégorie:2016 en droit', 'Catégorie:Affaire financière', 'Catégorie:Article contenant un appel à traduction en allemand', 'Catégorie:Article contenant un appel à traduction en anglais', 'Catégorie:Article contenant un appel à traduction en arabe', 'Catégorie:Article contenant un appel à traduction en chinois', 'Catégorie:Article contenant un appel à traduction en coréen', 'Catégorie:Article contenant un appel à traduction en espagnol', 'Catégorie:Article contenant un appel à traduction en néerlandais', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Criminalité financière', 'Catégorie:Enquête journalistique', ""Catégorie:Fuite d'information"", ""Catégorie:Lancement d'alerte"", 'Catégorie:Panama Papers', 'Catégorie:Paradis fiscal', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique centrale/Articles liés', 'Catégorie:Portail:Années 2010/Articles liés', 'Catégorie:Portail:Finance/Articles liés', 'Catégorie:Portail:Médias/Articles liés', 'Catégorie:Portail:Panama/Articles liés', 'Catégorie:Portail:Presse écrite/Articles liés', 'Catégorie:Portail:Relations internationales/Articles liés', 'Catégorie:Portail:XXIe siècle/Articles liés', 'Catégorie:Portail:Économie/Articles liés', 'Catégorie:Portail:Époque contemporaine/Articles liés']"
44245973,0,Ronald Grierson,"['Catégorie:Article contenant un appel à traduction en anglais', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', ""Catégorie:Chevalier commandeur de l'ordre royal de Victoria"", 'Catégorie:Décès en décembre 2004', 'Catégorie:Décès à 76 ans', 'Catégorie:Décès à Kingston upon Thames', 'Catégorie:Membre du Conseil privé du Royaume-Uni', 'Catégorie:Militaire britannique', ""Catégorie:Mort d'un cancer au Royaume-Uni"", ""Catégorie:Mort d'un cancer de la gorge"", 'Catégorie:Naissance en septembre 1928', 'Catégorie:Naissance à Londres', 'Catégorie:Noblesse britannique', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives aux beaux-arts', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P1284', 'Catégorie:Page utilisant P1415', 'Catégorie:Page utilisant P1816', 'Catégorie:Personnalité britannique du monde des affaires', 'Catégorie:Personnalité inhumée dans le cimetière royal de Frogmore', 'Catégorie:Portail:Biographie/Articles liés/Culture et arts', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Monarchie/Articles liés', 'Catégorie:Portail:Royaume-Uni/Articles liés', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche personnalité politique britannique', ""Catégorie:Élève du collège d'Eton"", 'Catégorie:Étudiant de Trinity College (Oxford)']"
50044313,0,Néstor Grindetti,"[""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Naissance en février 1955', 'Catégorie:Naissance à Lanús', 'Catégorie:Page utilisant P102', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P18', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P69', 'Catégorie:Personnalité politique argentine', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Sud/Articles liés', 'Catégorie:Portail:Argentine/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche personnalité argentine', ""Catégorie:Étudiant de l'université de Buenos Aires""]"
