pageid,ns,title,images
2444452,0,Ion Țiriac,"['https://upload.wikimedia.org/wikipedia/commons/6/69/Amateur_ice_hockey_skates_trans.png', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Circle-icons-money.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Decorarea_tenismenilor_Ion_Tiriac_si_Ilie_Nastase_5_noi._1971.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Australia.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Flag_of_Brazil_%281968%E2%80%931992%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Flag_of_Brazil_%281968%E2%80%931992%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Canada.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_Germany.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_India.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Iran.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Flag_of_Italy.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/Flag_of_Monaco.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/12/Flag_of_Poland.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/02/Flag_of_Rhodesia_%281968%E2%80%931979%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/02/Flag_of_Rhodesia_%281968%E2%80%931979%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_Romania_%281965%E2%80%931989%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_Romania_%281965%E2%80%931989%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/61/Flag_of_Yugoslavia_%281946-1992%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_South_Africa_%281928%E2%80%931994%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_South_Africa_%281928%E2%80%931994%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/33/Flag_of_Spain_%281945%E2%80%931977%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Spain_%281977%E2%80%931981%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Spain_%281977%E2%80%931981%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Sweden.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Switzerland.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/61/Flag_of_Yugoslavia_%281946-1992%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_the_United_Kingdom.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_the_United_States.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c5/Ion_Tiriac.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/Ion_Tiriac_-_1972_Tiriac_Smith_in_finala_Cupei_Davis01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3f/Logo_informations.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Manuela_Carmena_asiste_a_la_final_Mutua_Madrid_Open_2018_en_la_Caja_M%C3%A1gica_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9b/Stamps_of_Romania%2C_2015-085.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e5/Stamps_of_Romania%2C_2015-086.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/85/Tennis_pictogram.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e4/Vilas_y_Tiriac_-_El_Gr%C3%A1fico_3020.jpg']"
62662046,0,Brian Tonna,
50037330,0,Mamadie Touré,
647260,0,Jarno Trulli,"['https://upload.wikimedia.org/wikipedia/commons/5/51/12._Internationale_Sportnacht_Davos_2014_%2815246211658%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e4/12._Internationale_Sportnacht_Davos_2014_%2815432462762%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Checkered_flags-fr.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/F1_pictogram.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Flag_of_Italy.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Japan.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Malaya.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Switzerland.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Formule-E-icon.png', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e2/JarnoTrulliMonza2007.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/74/Jarno_Trulli.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Jarno_Trulli_1999_Canada.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Jarno_Trulli_2001_Canada.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/Jarno_Trulli_2004_USA.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/24/Trulli_Canada_GP_2010.jpg']"
82061,0,Tina Turner,"['https://upload.wikimedia.org/wikipedia/commons/0/05/Am%C3%A9rica_anexo_di%C3%B3cesis_latinas.png', 'https://upload.wikimedia.org/wikipedia/commons/1/12/Billie_Holiday_0001_original.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d4/Crystal_Clear_app_kguitar.png', 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Tennessee.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Ike_%26_Tina_Turner%2C_Bestanddeelnr_924-2170.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d5/RB_keyboard_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/TinaTurner_PrivateDancer.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Tina_Turner_2311720045.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Tina_Turner_50th_Anniversary_Tour.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Tina_Turner_signature.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/United_States_film_clapperboard.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5e/Walk_of_Fame-Los_Angeles-California4349.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/Wappen_Z%C3%BCrich_matt.svg']"
13401069,0,Leonardo Ulloa,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/be/Flag_of_England.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Spain.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/22/Leonardo_Ulloa.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/Nuvola_Argentine_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/16/Righthand.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Soccer.svg']"
27289825,0,Sandiaga Uno,
237015,0,Iñaki Urdangarin,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Bronze_MedGames.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e9/Bronze_medal_europe.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Bronze_medal_olympic.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Coat_of_Arms_of_Spanish_Monarch.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/93/Coat_of_arms_of_I%C3%B1aki_Urdangar%C3%ADn.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Spain.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Syria.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3b/French_heraldic_crowns_-_King.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/52/Handball_pictogram.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/84/I%C3%B1aki_Urdangar%C3%ADn.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1d/LUX_Order_of_the_Oak_Crown_-_Grand_Cross_BAR.png', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Letterhead_of_Infanta_Cristina_of_Spain_%281997-2015%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/62/Medalla_Ducs_de_Palma.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/Portail_Pays_basque_2.png', 'https://upload.wikimedia.org/wikipedia/commons/a/ab/Putin_Spain_2006.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b8/REAL_ORDEN_DEL_M%C3%89RITO_DEPORTIVO_ribbon.jpg']"
23992653,0,Barbara d'Urso,"['https://upload.wikimedia.org/wikipedia/commons/7/7c/Barbara_d%27Urso_e_i_cuori_tricolori_di_un_fan.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/Blank_television_set.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Emoji_u1f3ad.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Italy_film_clapperboard.svg']"
27825663,0,Jérôme Valcke,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/22/J%C3%A9r%C3%B4me_Valcke_april_2013.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Sierpinski_arrowhead_3d_stage_5.png', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Soccer.svg']"
919815,0,Valentino (fashion designer),
163278,0,Mario Vargas Llosa,"['https://upload.wikimedia.org/wikipedia/commons/d/d2/Acto_fundacional_UPD3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/Coat_of_Arms_of_the_Royal_Spanish_Academy.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/de/Coat_of_arms_of_Mario_Vargas_Llosa.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Emoji_u1f3ad.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Peru.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Spain.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/MarioVargasLlosaAitanaSanchezGijon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Mario_Vargas_Llosa_%28crop_2%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/Mario_Vargas_Llosa_Signature.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/Mario_vargas_llosa_tesis_universidad_de_san_marcos_1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Mariovargasllosa.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/88/Mistery_stub.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/NobelP2.png', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Toro-elPuerto.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a5/VargasllosaUR.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ac/VictorHugosmallColor.png']"
8103603,0,José Maria Botelho de Vasconcelos,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Confusion_colour.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/Escudo-UNAM-escalable.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1c/Jose_Vasconcelos.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/25/Vasconcelos_en_el_Instituto_Campechano_-_busto.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ac/VictorHugosmallColor.png']"
50040955,0,Ang Vong Vathana,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Defaut_2.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Cambodia.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/Nuvola_Cambodia_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
11567587,0,Carlo Verdone,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/95/Carlo_Verdone_2007_cropped.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Flag_of_Italy.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Italy_film_clapperboard.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1e/Sound_mp3.png']"
50042503,0,Jesús Villanueva,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/FelipeVillanuevaTecamac.JPG', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/FelipeVillanuevatombDoloresDF.JPG', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b9/Gran_teatro_la_fenice.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Viola_d%27amore2.png']"
50139804,0,Gabriele Volpi,
20194621,0,Karim Wade,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Karim_wade_diakhl%C3%A9.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Portrait1.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
50107186,0,Anders Wall,"['https://upload.wikimedia.org/wikipedia/commons/b/b5/1_stars.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/88/2_stars.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4e/3_stars.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b9/4.5_stars.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/4_stars.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/5_stars.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Circle-icons-money.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/22/Crystal_Clear_app_package_network-vector.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_New_York_City.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_the_United_States.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/35/Information_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a2/Jean_Dujardin_2016.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e4/Jon_Bernthal_2%2C_2012.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a2/Jonah_Hill_%284839710151%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/Kyle_Chandler-Nov2009.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Leonardo_DiCaprio_2010.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/57/Leonardo_DiCaprio_avp_2013_3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Margot_Robbie_at_Somerset_House_in_2013_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/90/Martin_Scorsese_avp_2013.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/08/Nokia_Lumia_1020_Front.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/United_States_film_clapperboard.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3e/Wolf-of-wall-street-trailer.jpg', 'https://upload.wikimedia.org/wikipedia/fr/e/ec/Le_Loup_de_Wall_Street_Logo.png']"
50041878,0,Victor Cruz Weffer,
509185,0,Sanford I. Weill,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Circle-icons-money.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_the_United_States.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Nuvola_USA_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Sanford_Weill_2_Shankbone_Metropolitan_Opera_2009.jpg']"
