pageid,ns,title,categories
19554473,0,Julio Iglesias,"['Catégorie:Article contenant un appel à traduction en anglais', 'Catégorie:Article contenant un appel à traduction en espagnol', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article manquant de références/Liste complète', 'Catégorie:Article manquant de références depuis mai 2019', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article utilisant une Infobox en Lua', ""Catégorie:Artiste d'Ariston (label)"", 'Catégorie:Artiste de Columbia Records', 'Catégorie:Artiste de Decca Records', 'Catégorie:Artiste de Philips Records', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Chanteur anglophone', 'Catégorie:Chanteur des années 1970', 'Catégorie:Chanteur des années 1980', 'Catégorie:Chanteur des années 1990', 'Catégorie:Chanteur espagnol', 'Catégorie:Chanteur francophone', 'Catégorie:Chanteur hispanophone', 'Catégorie:Hollywood Walk of Fame', ""Catégorie:Médaille d'or du mérite des beaux-arts (Espagne)"", 'Catégorie:Naissance en septembre 1943', 'Catégorie:Naissance à Madrid', 'Catégorie:Page pointant vers des bases externes', ""Catégorie:Page pointant vers des bases relatives à l'audiovisuel"", 'Catégorie:Page pointant vers des bases relatives à la musique', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P109', 'Catégorie:Page utilisant P1284', 'Catégorie:Page utilisant P1296', 'Catégorie:Page utilisant P1303', 'Catégorie:Page utilisant P136', 'Catégorie:Page utilisant P1417', 'Catégorie:Page utilisant P1477', 'Catégorie:Page utilisant P166', 'Catégorie:Page utilisant P1728', 'Catégorie:Page utilisant P18', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P1953', 'Catégorie:Page utilisant P2031', 'Catégorie:Page utilisant P22', 'Catégorie:Page utilisant P25', 'Catégorie:Page utilisant P26', 'Catégorie:Page utilisant P264', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P3192', 'Catégorie:Page utilisant P3222', 'Catégorie:Page utilisant P345', 'Catégorie:Page utilisant P3478', 'Catégorie:Page utilisant P358', 'Catégorie:Page utilisant P40', 'Catégorie:Page utilisant P4104', 'Catégorie:Page utilisant P413', 'Catégorie:Page utilisant P4208', 'Catégorie:Page utilisant P434', 'Catégorie:Page utilisant P4342', 'Catégorie:Page utilisant P5019', 'Catégorie:Page utilisant P5291', 'Catégorie:Page utilisant P5295', 'Catégorie:Page utilisant P54', 'Catégorie:Page utilisant P5404', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P5882', 'Catégorie:Page utilisant P6058', 'Catégorie:Page utilisant P641', 'Catégorie:Page utilisant P69', 'Catégorie:Page utilisant P8349', 'Catégorie:Page utilisant P856', 'Catégorie:Participant au Concours Eurovision de la chanson 1970', ""Catégorie:Participant au Concours Eurovision de la chanson pour l'Espagne"", 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Personne citée dans le scandale des Paradise Papers', 'Catégorie:Portail:Biographie/Articles liés/Culture et arts', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Espagne/Articles liés', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Eurovision/Articles liés', 'Catégorie:Portail:Musique/Articles liés', 'Catégorie:Portail:Télévision/Articles liés', 'Catégorie:Sportif devenu chanteur', 'Catégorie:Wikipédia:Article biographique']"
5052197,0,Elton John,
575041,0,Uhuru Kenyatta,"['Catégorie:Article contenant un appel à traduction en anglais', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Jomo Kenyatta', 'Catégorie:Naissance en octobre 1961', 'Catégorie:Naissance à Nairobi', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Afrique/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Kenya/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Président du Kenya', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Étudiant du Amherst College']"
393754,0,Khalifa bin Salman Al Khalifa,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article manquant de références/Liste complète', 'Catégorie:Article manquant de références depuis septembre 2020', 'Catégorie:Article utilisant une Infobox', ""Catégorie:Commandeur de 1re classe de l'ordre de Dannebrog"", 'Catégorie:Décès en novembre 2020', 'Catégorie:Décès à 84 ans', 'Catégorie:Décès à Rochester (Minnesota)', ""Catégorie:Grand-croix de l'ordre d'Isabelle la Catholique"", ""Catégorie:Grand-croix de l'ordre du Ouissam alaouite"", ""Catégorie:Grand officier de l'ordre national du Cèdre"", ""Catégorie:Grand officier de la Légion d'honneur"", 'Catégorie:Naissance en novembre 1935', 'Catégorie:Naissance à Bahreïn', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives à la vie publique', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P2190', 'Catégorie:Page utilisant P4342', 'Catégorie:Personnalité politique bahreïnienne', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Bahreïn/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Monde arabe/Articles liés', 'Catégorie:Portail:Moyen-Orient/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche personnalité bahreïnie', 'Catégorie:Wikipédia:ébauche personnalité politique']"
2476921,0,Pedro Pablo Kuczynski,"['Catégorie:Affaire politico-financière au Pérou', 'Catégorie:Article avec une section vide ou incomplète', 'Catégorie:Article contenant un appel à traduction en espagnol', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', ""Catégorie:Ministre de l'Énergie ou équivalent"", 'Catégorie:Ministre des Finances ou équivalent', ""Catégorie:Ministre péruvien de l'Économie"", 'Catégorie:Naissance en octobre 1938', 'Catégorie:Naissance à Lima', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Sud/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Biographie/Articles liés/Sciences', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Pérou/Articles liés', 'Catégorie:Premier ministre du Pérou', 'Catégorie:Président du Pérou', 'Catégorie:Wikipédia:Article biographique', ""Catégorie:Étudiant de l'université d'Oxford"", ""Catégorie:Étudiant de l'université de Princeton"", ""Catégorie:Étudiant du Collège d'Exeter""]"
1372968,0,Princess Lalla Hasna of Morocco,
33790477,0,Laurent Lamothe,"['Catégorie:Article utilisant une Infobox', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Ministre haïtien des Affaires étrangères', 'Catégorie:Naissance en août 1972', 'Catégorie:Naissance à Port-au-Prince', 'Catégorie:Personnalité politique haïtienne', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique centrale/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Caraïbe/Articles liés', 'Catégorie:Portail:Haïti/Articles liés', 'Catégorie:Portail:Politique/Articles liés', ""Catégorie:Premier ministre d'Haïti"", 'Catégorie:Wikipédia:Article biographique']"
16219873,0,Germán Larrea Mota-Velasco,
38481356,0,Guillermo Lasso,"['Catégorie:Article avec une section vide ou incomplète', 'Catégorie:Article contenant un appel à traduction en espagnol', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Naissance en novembre 1955', 'Catégorie:Naissance à Guayaquil', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P3365', 'Catégorie:Page utilisant un modèle Bases inactif', 'Catégorie:Personnalité politique équatorienne', 'Catégorie:Personnalité équatorienne du monde des affaires', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Sud/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Équateur/Articles liés', ""Catégorie:Président de l'Équateur"", 'Catégorie:Wikipédia:Article biographique']"
1128582,0,Lee Soo-man,"['Catégorie:Animateur de télévision sud-coréen', ""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Biographie', 'Catégorie:K-pop', 'Catégorie:Naissance en juin 1952', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P1303', 'Catégorie:Page utilisant P166', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P1942', 'Catégorie:Page utilisant P2001', 'Catégorie:Page utilisant P2031', 'Catégorie:Page utilisant P264', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P69', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Culture et arts', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Corée/Articles liés', 'Catégorie:Portail:Corée du Sud/Articles liés', 'Catégorie:Portail:Musique/Articles liés', 'Catégorie:Producteur sud-coréen de musique', 'Catégorie:Wikipédia:Article biographique', ""Catégorie:Étudiant de l'université d'État de Californie à Northridge""]"
1588875,0,Leung Chun-ying,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à référence nécessaire', 'Catégorie:Catégorie Commons avec lien local différent sur Wikidata', ""Catégorie:Chef de l'exécutif de Hong Kong"", 'Catégorie:Naissance en août 1954', 'Catégorie:Naissance à Hong Kong', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives à la vie publique', 'Catégorie:Page utilisant P1631', 'Catégorie:Page utilisant P5142', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Hong Kong/Articles liés', 'Catégorie:Portail:Monde chinois/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:République populaire de Chine/Articles liés', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche personnalité chinoise', 'Catégorie:Wikipédia:ébauche personnalité hongkongaise']"
1362558,0,Porfirio Lobo Sosa,"['Catégorie:Article utilisant une Infobox', 'Catégorie:Naissance dans le département de Colón (Honduras)', 'Catégorie:Naissance en décembre 1947', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique centrale/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Honduras/Articles liés', 'Catégorie:Portail:Politique/Articles liés', ""Catégorie:Président d'assemblée parlementaire"", 'Catégorie:Président du Honduras', 'Catégorie:Wikipédia:Article biographique', ""Catégorie:Étudiant de l'université de Miami""]"
54382238,0,Sylvain Maillard,"['Catégorie:Article utilisant une Infobox', 'Catégorie:Article à référence nécessaire', 'Catégorie:Député de Paris', 'Catégorie:Député de la XVe législature de la Ve République', 'Catégorie:Député membre de La République en marche', 'Catégorie:Naissance en avril 1974', 'Catégorie:Naissance à Saint-Maur-des-Fossés', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives à la vie publique', 'Catégorie:Page utilisant P1045', 'Catégorie:Page utilisant P4123', 'Catégorie:Page utilisant P4703', 'Catégorie:Page utilisant le modèle Autorité inactif', ""Catégorie:Personnalité de l'Union pour la démocratie française"", 'Catégorie:Personnalité du Nouveau Centre', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:France/Articles liés', 'Catégorie:Portail:Paris/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Politique française/Articles liés', 'Catégorie:Portail:Île-de-France/Articles liés', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Élève de Grenoble École de management', ""Catégorie:Étudiant de l'université Louis-et-Maximilien de Munich""]"
521165,0,Mohammed bin Rashid Al Maktoum,"['Catégorie:Article au ton publicitaire/Liste complète', 'Catégorie:Article au ton publicitaire depuis août 2020', 'Catégorie:Article avec passages non neutres', 'Catégorie:Article avec une section vide ou incomplète', 'Catégorie:Article contenant un appel à traduction en anglais', 'Catégorie:Article contenant un lien mort', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à référence nécessaire', ""Catégorie:Chevalier grand-croix de l'ordre de Saint-Michel et Saint-Georges"", ""Catégorie:Chevalier grand-croix de l'ordre de l'Empire britannique"", 'Catégorie:Famille Al Maktoum', ""Catégorie:Grand-croix de l'ordre de Charles III (roi d'Espagne)"", 'Catégorie:Milliardaire émirati', ""Catégorie:Monde équestre dans l'émirat de Dubaï"", 'Catégorie:Naissance en juillet 1949', 'Catégorie:Naissance à Dubaï', 'Catégorie:Personnalité de Dubaï', 'Catégorie:Personnalité politique émiratie', 'Catégorie:Personnalité émiratie', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Culture et arts', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Dubaï/Articles liés', 'Catégorie:Portail:Monarchie/Articles liés', 'Catégorie:Portail:Monde arabe/Articles liés', 'Catégorie:Portail:Monde équestre/Articles liés', 'Catégorie:Portail:Moyen-Orient/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Émirats arabes unis/Articles liés', 'Catégorie:Propriétaire et éleveur de sport hippique', ""Catégorie:Récipiendaire de l'ordre du roi Abdelaziz"", 'Catégorie:Wikipédia:Article biographique']"
42795837,0,Siniša Mali,"[""Catégorie:Article utilisant l'infobox Université"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Page utilisant P112', 'Catégorie:Page utilisant P1128', 'Catégorie:Page utilisant P131', 'Catégorie:Page utilisant P18', 'Catégorie:Portail:Belgrade/Articles liés', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Serbie/Articles liés', 'Catégorie:Portail:Serbie et peuple serbe/Articles liés', 'Catégorie:Portail:Université/Articles liés', 'Catégorie:Portail:Éducation/Articles liés', 'Catégorie:Université de Belgrade']"
628056,0,Ricardo Martinelli,"['Catégorie:Article utilisant une Infobox', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Naissance en mars 1952', 'Catégorie:Naissance à Panama (ville)', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique centrale/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Histoire/Articles liés', 'Catégorie:Portail:Panama/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Époque contemporaine/Articles liés', 'Catégorie:Président du Panama', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche personnalité du monde des affaires', 'Catégorie:Wikipédia:ébauche personnalité politique panaméenne', ""Catégorie:Étudiant de l'université de l'Arkansas""]"
44807420,0,Mohsen Marzouk,"['Catégorie:Article utilisant une Infobox', 'Catégorie:Candidat à une élection présidentielle en Tunisie', ""Catégorie:Grand officier de l'ordre de la République (Tunisie)"", 'Catégorie:Naissance en juillet 1965', 'Catégorie:Naissance à Mahrès', 'Catégorie:Personnalité de Nidaa Tounes', 'Catégorie:Personnalité politique tunisienne', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Afrique/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Maghreb/Articles liés', 'Catégorie:Portail:Monde arabe/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Tunisie/Articles liés', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche personnalité politique tunisienne']"
35658381,0,Zulema María Eva Menem,
30865772,0,Najib Mikati,"['Catégorie:Article utilisant une Infobox', 'Catégorie:Article à référence nécessaire', ""Catégorie:Docteur de l'université Harvard"", 'Catégorie:Député libanais', 'Catégorie:Naissance en novembre 1955', 'Catégorie:Naissance à Tripoli (Liban)', 'Catégorie:Personnalité libanaise du monde des affaires', 'Catégorie:Personnalité politique libanaise', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Liban/Articles liés', 'Catégorie:Portail:Monde arabe/Articles liés', 'Catégorie:Portail:Moyen-Orient/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Premier ministre du Liban', 'Catégorie:Wikipédia:Article biographique', ""Catégorie:Étudiant de l'université américaine de Beyrouth""]"
51543469,0,Nirav Modi,
11936239,0,Carlos Morales Troncoso,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", ""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Décès en octobre 2014', 'Catégorie:Décès à 74 ans', 'Catégorie:Décès à Houston', 'Catégorie:Ministre dominicain des Affaires étrangères', ""Catégorie:Mort d'un cancer aux États-Unis"", ""Catégorie:Mort d'une leucémie"", 'Catégorie:Naissance en septembre 1940', 'Catégorie:Naissance à Saint-Domingue (ville)', 'Catégorie:Page utilisant P102', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P140', 'Catégorie:Page utilisant P166', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P20', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P39', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P570', 'Catégorie:Page utilisant P69', 'Catégorie:Personnalité politique dominicaine', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique centrale/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Caraïbe/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:République dominicaine/Articles liés', 'Catégorie:Vice-président de la République dominicaine', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche personnalité dominicaine']"
57537746,0,Yamani Hafez Musa,
158608,0,Denis Sassou Nguesso,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article manquant de références/Liste complète', 'Catégorie:Article manquant de références depuis janvier 2021', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à référence nécessaire', 'Catégorie:Catégorie Commons avec lien local différent sur Wikidata', ""Catégorie:Dirigeant d'un État communiste"", 'Catégorie:Histoire de la république du Congo', 'Catégorie:Militaire congolais (RC)', 'Catégorie:Naissance en novembre 1943', 'Catégorie:Naissance en république du Congo', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P1284', 'Catégorie:Page utilisant P1296', 'Catégorie:Page utilisant P1417', 'Catégorie:Page utilisant P3219', 'Catégorie:Page utilisant P3222', 'Catégorie:Page utilisant P3365', 'Catégorie:Page utilisant P4342', 'Catégorie:Page utilisant P7666', 'Catégorie:Page utilisant un modèle Bases inactif', 'Catégorie:Personnalité de la franc-maçonnerie congolaise', 'Catégorie:Personnalité du Mouvement réformateur (Belgique)', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Afrique/Articles liés', 'Catégorie:Portail:Belgique/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Communisme/Articles liés', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Histoire/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Politique belge/Articles liés', 'Catégorie:Portail:République du Congo/Articles liés', 'Catégorie:Portail:Époque contemporaine/Articles liés', ""Catégorie:Président de l'Union africaine"", 'Catégorie:Président de la république du Congo', 'Catégorie:Wikipédia:Article biographique']"
4474666,0,Peter Obi,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", ""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Biographie', 'Catégorie:Naissance en juillet 1961', 'Catégorie:Page utilisant P102', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P1340', 'Catégorie:Page utilisant P1477', 'Catégorie:Page utilisant P1559', 'Catégorie:Page utilisant P1884', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P39', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P69', 'Catégorie:Pages avec des traductions non relues', 'Catégorie:Personnalité nigériane du monde des affaires', 'Catégorie:Personnalité politique nigériane', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Afrique/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Nigeria/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
68905297,0,List of Pakistanis named in the Pandora Papers,
44494216,0,Luhut Binsar Pandjaitan,"['Catégorie:Ambassadeur indonésien', 'Catégorie:Article contenant un appel à traduction en anglais', 'Catégorie:Article contenant un appel à traduction en indonésien', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à référence nécessaire', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Général indonésien', ""Catégorie:Ministre indonésien de l'Industrie et du Commerce"", 'Catégorie:Ministre indonésien des Affaires maritimes et de la Pêche', 'Catégorie:Ministre indonésien des Transports', 'Catégorie:Naissance en septembre 1947', 'Catégorie:Naissance à Sumatra', 'Catégorie:Personnalité du Golkar', 'Catégorie:Personnalité indonésienne du monde des affaires', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Indonésie/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Projet:Asie du Sud-Est/Articles liés', 'Catégorie:Wikipédia:Article biographique', ""Catégorie:Étudiant de l'académie militaire indonésienne"", ""Catégorie:Étudiant de l'université George-Washington""]"
508869,0,Andrés Pastrana Arango,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Avocat colombien', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Journaliste colombien', 'Catégorie:Maire de Bogota', 'Catégorie:Naissance en août 1954', 'Catégorie:Naissance à Bogota', 'Catégorie:Personnalité du Parti conservateur colombien', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Sud/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Culture et arts', 'Catégorie:Portail:Biographie/Articles liés/Droit', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Colombie/Articles liés', 'Catégorie:Président de la République de Colombie', 'Catégorie:Wikipédia:Article biographique', ""Catégorie:Étudiant de l'université Harvard"", ""Catégorie:Étudiant de l'université du Rosaire""]"
1861206,0,Ernesto Pérez Balladares,"['Catégorie:Article utilisant une Infobox', 'Catégorie:Bon article en anglais', 'Catégorie:Naissance en juin 1946', 'Catégorie:Naissance à Panama (ville)', 'Catégorie:Personnalité politique panaméenne', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique centrale/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Histoire/Articles liés', 'Catégorie:Portail:Panama/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Époque contemporaine/Articles liés', 'Catégorie:Président du Panama', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche personnalité politique panaméenne', 'Catégorie:Étudiant de la Wharton School']"
20491896,0,Nicolas Perruchot,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant le modèle Dictionnaires inactif', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Conseiller départemental de Loir-et-Cher', 'Catégorie:Conseiller général de Loir-et-Cher', 'Catégorie:Conseiller régional du Centre-Val de Loire', 'Catégorie:Député de Loir-et-Cher', 'Catégorie:Député de la XIIIe législature de la Ve République', 'Catégorie:Député de la XIIe législature de la Ve République', 'Catégorie:Maire de Blois', 'Catégorie:Naissance dans le 13e arrondissement de Paris', 'Catégorie:Naissance en juillet 1966', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives à la vie publique', 'Catégorie:Page utilisant P1045', 'Catégorie:Page utilisant P4123', 'Catégorie:Page utilisant P4703', ""Catégorie:Personnalité de l'Union pour la démocratie française"", ""Catégorie:Personnalité de l'Union pour un mouvement populaire"", 'Catégorie:Personnalité du Nouveau Centre', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Centre-Val de Loire/Articles liés', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:France/Articles liés', 'Catégorie:Portail:Gaullisme/Articles liés', 'Catégorie:Portail:Loir-et-Cher/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Politique française/Articles liés', 'Catégorie:Président du conseil départemental de Loir-et-Cher', 'Catégorie:Wikipédia:Article biographique']"
