pageid,ns,title,references
4043610,0,Nicolás Leoz,
2768380,0,Lev Avnerovich Leviev,"['http://www.estatesreport.com/a52665-choc-lev-leviev-4-1-milliards-210-i%C3%A8me-fortune-mondiale-quitte-israel-pour-londres-avec-ses-9-enfants', 'http://www.leviev.com', 'http://archive.wikiwix.com/cache/?url=http://www.haaretz.co.il/hasen/spages/939074.html', 'http://www.haaretz.co.il/hasen/spages/939074.html', 'http://www.israelidiamond.co.il', 'https://www.forbes.com/profile/lev-leviev/', 'https://www.haaretz.com/israel-news/business/corruption-probe-into-lev-leviev-s-diamond-empire-stalls-1.6803914', 'https://www.haaretz.com/israel-news/israeli-diamond-tycoons-listed-in-leaked-panama-papers-1.5428075', 'https://www.nytimes.com/2007/09/16/magazine/16Leviev-t.html', 'https://www.timesofisrael.com/diamond-smuggling-scandal-spotlights-shadowy-israeli-tycoon-lev-leviev/', 'https://www.google.fr/search?q=cache:http://www.haaretz.co.il/hasen/spages/939074.html', 'https://www.lemonde.fr/societe/article/2013/07/29/butin-record-pour-le-braquage-de-bijoux-au-carlton-de-cannes_3454678_3224.html', 'https://archive.is/http://www.haaretz.co.il/hasen/spages/939074.html', 'https://web.archive.org/web/*/http://www.haaretz.co.il/hasen/spages/939074.html', 'https://www.wikidata.org/wiki/Q1391564?uselang=fr#P106', 'https://www.wikidata.org/wiki/Q1391564?uselang=fr#P19', 'https://www.wikidata.org/wiki/Q1391564?uselang=fr#P27', 'https://www.wikidata.org/wiki/Q1391564?uselang=fr#P551', 'https://www.wikidata.org/wiki/Q1391564?uselang=fr#P569', 'https://www.worldcat.org/issn/1950-6244&lang=fr']"
27135842,0,Li Xiaolin,"['http://europe.chinadaily.com.cn/business/2013-10/13/content_17029478.htm', 'http://french.china.org.cn/business/txt/2013-10/14/content_30286280.htm', 'http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20120409000045&cid=1601', 'http://www.monde-diplomatique.fr/2012/09/BOEHLER/48097', 'https://archive.is/hsh9B', 'https://web.archive.org/web/20130130072132/http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20120409000045&cid=1601', 'https://www.documentcloud.org/documents/2774441-Xiaolin-Lidoc2.html', 'https://panamapapers.icij.org/the_power_players/', 'https://www.wikidata.org/wiki/Q709111?uselang=fr#P106', 'https://www.wikidata.org/wiki/Q709111?uselang=fr#P108', 'https://www.wikidata.org/wiki/Q709111?uselang=fr#P22', 'https://www.wikidata.org/wiki/Q709111?uselang=fr#P25', 'https://www.wikidata.org/wiki/Q709111?uselang=fr#P3373', 'https://www.wikidata.org/wiki/Q709111?uselang=fr#P569']"
48483924,0,Edison Lobão,['http://www25.senado.leg.br/web/senadores/senador/-/perfil/16']
50085198,0,Mohan Lal Lohia,
29070587,0,Carmen Lomana,"['http://www.carmenlomana.com/', 'http://www.larioja.com/v/20101017/cultura/carmen-lomana-repasa-anos-20101017.html', 'http://www.mujerhoy.com/corazon/famosos-vip/lomana-unico-operado-parpados-711859012013.html', 'http://www.lne.es/asturias/2010/08/01/lomana-cumpleanos-celorio/949762.html', 'https://www.elconfidencial.com/economia/papeles-panama/2016-04-28/papeles-panama-panama-papers-mossack-fonseca-carmen-lomana-marido-fallecido-offshore_1191418/', 'https://www.imdb.com/name/nm3648889/', 'https://www.wikidata.org/wiki/Q442835?uselang=fr#P106', 'https://www.wikidata.org/wiki/Q442835?uselang=fr#P1477', 'https://www.wikidata.org/wiki/Q442835?uselang=fr#P19', 'https://www.wikidata.org/wiki/Q442835?uselang=fr#P26', 'https://www.wikidata.org/wiki/Q442835?uselang=fr#P27', 'https://www.wikidata.org/wiki/Q442835?uselang=fr#P569', 'https://www.wikidata.org/wiki/Q442835?uselang=fr#P69', 'https://www.wikidata.org/wiki/Q442835?uselang=fr#P856']"
45457060,0,Darío Loperfido,
3144676,0,Robert Louis-Dreyfus,"['http://www.standard.be', 'http://www.standard.be/fr/a_palmares.php', 'http://fr.fifa.com', 'http://fr.fifa.com/worldfootball/clubfootball/news/newsid=1096378.html', 'http://fr.fifa.com/worldfootball/clubfootball/news/newsid=747367.html', 'http://www.imshealth.com', 'http://www.imshealth.com/portal/site/imshealth/menuitem.a953aef4d73d1ecd88f611019418c22a/?vgnextoid=d8067900b55a5110VgnVCM10000071812ca2RCRD&vgnextfmt=default', 'http://www.laprovence.com', 'http://www.laprovence.com/article/om-a-la-une/rld-la-bio-25-96-99-la-montee-en-puissance', 'http://www.laprovence.com/article/om-a-la-une/rld-la-bio-55-a-la-recherche-dun-acheteur-pour-un-club-qui-nest-plus-a-vendre', 'http://www.laprovence.com/articles/2008/07/02/504304-Region-en-direct-Dreyfus-L-OM-n-est-plus-a-vendre.php', 'http://tempsreel.nouvelobs.com/actualites/sports/football/20070117.OBS7452/kachkar_evalue_le_rachatde_lom_a_115_millions_deuros.html', 'http://www.parismatch.com/Actu-Match/Economie/Actu/Robert-Louis-Dreyfus-un-seigneur-qui-voyait-loin-et-visait-haut-110788/', 'http://www.performancebourse.com', 'http://catalogue.bnf.fr/ark:/12148/cb161852299', 'http://data.bnf.fr/ark:/12148/cb161852299', 'http://www.e24.fr', 'http://www.e24.fr/economie/sport/article108277.ece/RLD-Quel-patrimoine-et-pour-qui.html', 'http://www.eurosport.fr', ""http://www.eurosport.fr/football/ligue-1/2009-2010/la-folle-soiree-de-l'om_sto2315516/story.shtml"", 'http://www.eurosport.fr/football/ligue-1/2009-2010/rld-est-mort_sto1993240/story.shtml', 'http://www.lefigaro.fr', 'http://www.lefigaro.fr/lefigaromagazine/2007/11/05/01006-20071105ARTMAG90456-itineraire_d_un_surdoue_des_affaires.php', 'http://www.lefigaro.fr/societes/2009/07/06/04015-20090706ARTFIG00264-l-avenir-de-louis-dreyfus-scelle-pour-un-siecle-.php', 'http://www.lephoceen.fr', 'http://www.lephoceen.fr/depeches-OM/hommage-a-rld-et-tifos-photos-15747', 'http://www.lephoceen.fr/photos-OM/om-bordeaux-0-1-30/', 'http://www.lepoint.fr', 'http://www.lepoint.fr/actualites-economie/2007-01-18/robert-louis-dreyfus-un-supporter-en-or/916/0/38268', 'http://www.lepoint.fr/actualites-societe/2009-07-05/affaires-la-fortune-suisse-de-robert-louis-dreyfus/920/0/358662', 'http://www.lepoint.fr/actualites-sport/2009-07-05/robert-louis-dreyfus-redresseur-d-adidas/921/0/358720', 'http://www.lepoint.fr/economie/l-incroyable-destin-de-margarita-louis-dreyfus-13-01-2011-129467_28.php', 'http://www.lexpress.fr', 'http://www.lexpress.fr/actualite/economie/jacques-veyrat-reprend-le-flambeau-de-robert-louis-dreyfus_773280.html', 'http://www.lexpress.fr/actualite/societe/dreyfus-et-courbis-condamnes_458728.html', 'http://www.lexpress.fr/actualite/societe/om-condamnations-definitives-de-courbis-et-louis-dreyfus_630614.html', 'http://www.lexpress.fr/actualite/sport/deux-ans-de-prison-ferme-pour-rolland-courbis_467288.html', 'http://www.rmc.fr', 'http://www.rmc.fr/edito/sport/82961/avec-le-standard-rld-avait-gagne-des-titres/', 'http://www.unhomme.fr/page-id-3539.html', 'http://id.loc.gov/authorities/n2008078347', 'http://d-nb.info/gnd/140967672', 'http://www.om.net', 'http://www.om.net/fr/Saison/101002/Actualites/41683/Le_clip_hommage_a_RLD', 'http://www.om.net/fr/Saison/101005/Actualites/41592/La_Commanderie_officiellement_nommee_Robert_Louis_Dreyfus', 'http://isni.org/isni/0000000077808834', 'http://viaf.org/viaf/14249000', 'http://www.worldcat.org/identities/lccn-n2008-078347', 'https://www.munzinger.de/search/go/document.jsp?id=00000020620', 'https://www.lemonde.fr', 'https://www.lemonde.fr/panama-papers/article/2016/04/07/panama-papers-l-heritage-de-robert-louis-dreyfus-aux-iles-vierges-britanniques_4897598_4890278.html', 'https://www.lemonde.fr/sport/article/2009/10/30/une-vente-de-l-om-n-est-pas-a-l-ordre-du-jour-selon-margarita-louis-dreyfus_1260513_3242.html', 'https://www.lequipe.fr', 'https://www.lequipe.fr/Football/breves2009/20090709_131705_om-pas-d-integration-d-eric-soccer.html', 'https://www.lequipe.fr/Football/breves2009/20091030_001222_mme-louis-dryefus-s-engage.html', 'https://www.lequipe.fr/Football/breves2010/20100506_002951_thiriez-une-pensee-pour-rld.html', 'https://www.lequipe.fr/Football/breves2010/20100506_005049_dassier-un-symbole-fort.html', 'https://www.ouest-france.fr/economie/fraude-fiscale/panama-papers/panama-papers-robert-louis-dreyfus-egalement-cite-4148859', 'https://www.transfermarkt.fr/transfermarkt/profil/trainer/51073', 'https://www.whoswho.fr/bio/robert-louis-dreyfus_20690', 'https://web.archive.org/web/20070127123325/http://tempsreel.nouvelobs.com/actualites/sports/football/20070117.OBS7452/kachkar_evalue_le_rachatde_lom_a_115_millions_deuros.html', 'https://www.wikidata.org/wiki/Q123101?uselang=fr#P106', 'https://www.wikidata.org/wiki/Q123101?uselang=fr#P22', 'https://www.wikidata.org/wiki/Q123101?uselang=fr#P26', 'https://www.wikidata.org/wiki/Q123101?uselang=fr#P3373', 'https://www.wikidata.org/wiki/Q123101?uselang=fr#P53', 'https://www.wikidata.org/wiki/Q123101?uselang=fr#P641', 'https://www.wikidata.org/wiki/Q123101?uselang=fr#identifiers', 'https://www.worldcat.org/identities/lccn-n2008078347', 'https://www.independent.co.uk', 'https://www.independent.co.uk/news/obituaries/robert-louisdreyfus-businessman-who-helped-resurrect-olympique-marseille-football-club-1749706.html']"
156589,0,Alexander Lukashenko,"['http://www.ncpi.gov.by/elections/kandidat/luk_d.htm', 'http://president.gov.by/', 'http://tempsreel.nouvelobs.com/actualite/monde/20101218.FAP2612/presidentielle-sans-suspense-au-belarus-dimanche.html', 'http://news3.xinhuanet.com/english/2006-03/21/content_4324530.htm', 'http://aut.nkp.cz/jo2002152376', 'http://www.deutsche-biographie.de/123402107.html', 'http://www.europarl.europa.eu/sides/getDoc.do?type=TA&reference=P6-TA-2006-0137&language=FR&ring=B6-2006-0234', 'http://catalogue.bnf.fr/ark:/12148/cb14400511f', 'http://data.bnf.fr/ark:/12148/cb14400511f', 'http://www.europe1.fr/International/Tolle-apres-la-repression-en-Bielorussie-345911/', 'http://www.idref.fr/099270307', 'http://www.lefigaro.fr/flash-actu/2010/12/19/97001-20101219FILWWW00169-belarus-un-candidat-d-opposition-blesse.php', 'http://www.lefigaro.fr/flash-actu/2010/12/19/97001-20101219FILWWW00205-belarus-siege-du-gouvernement-assiege.php', 'http://www.lefigaro.fr/flash-actu/2010/12/19/97001-20101219FILWWW00207-belarus-la-police-repousse-les-opposants.php', 'http://www.lefigaro.fr/flash-actu/2017/02/17/97001-20170217FILWWW00350-belarus-manifestation-contre-une-taxe-sur-les-parasites.php', 'http://www.lefigaro.fr/international/2006/04/08/01003-20060408ARTWWW90049-loukachenko_prete_serment.php', 'http://www.lefigaro.fr/international/2010/12/17/01003-20101217ARTFIG00578-theatre-d-ombres-electoral-en-bielorussie.php', 'http://www.lexpress.fr/actualite/monde/europe/le-president-loukachenko-prefere-etre-dictateur-que-pede_1089837.html', 'http://www.lexpress.fr/actualite/monde/europe/loukachenko-le-staline-bielorusse_492129.html', 'http://www.rfi.fr/europe/20170315-manifestations-bielorussie-decret-parasites-loukachenko', 'http://id.loc.gov/authorities/n99003996', 'http://uli.nli.org.il/F/?func=direct&doc_number=000318518&local_base=nlx10', 'http://d-nb.info/gnd/123402107', 'http://www.treccani.it/enciclopedia/aleksandr-lukasenko', 'http://data.bibliotheken.nl/id/thes/p237920387', 'http://isni.org/isni/0000000114734994', 'http://www.osce.org/item/18438.html', 'http://viaf.org/viaf/61522459', 'http://www.worldcat.org/identities/lccn-n99-003996', 'http://mak.bn.org.pl/cgi-bin/KHW/makwww.exe?BM=01&IM=05&TX=&NU=01&WI=A19564727', 'http://www.kp.ru/daily/23587.4/45042/', 'http://english.pravda.ru/news/world/19-10-2007/99204-Alexander_Lukashenko-0', 'http://fr.rian.ru/world/20101220/188180285.html', 'http://libris.kb.se/auth/245461', 'https://www.7sur7.be/monde/la-rivale-du-president-belarusse-refugiee-en-lituanie~a6d5003a/', 'https://www.rtbf.be/info/monde/detail_presidentielle-au-belarus-l-opposition-par-milliers-dans-la-rue-severement-reprimee-par-la-police?id=10558631', 'https://eng.belta.by/politics/view/foreign-leaders-congratulate-lukashenko-on-re-election-132463-2020/', 'https://eng.belta.by/politics/view/syrian-president-congratulates-lukashenko-on-re-election-132519-2020/', 'https://eng.belta.by/president/view/lukashenko-against-mandatory-vaccination-in-belarus-142451-2021/', 'https://eng.belta.by/president/view/lukashenko-on-election-2020-i-am-not-holding-to-the-post-but-will-offer-my-candidacy-125913-2019/', 'https://eng.belta.by/society/view/belarusian-air-force-chief-the-ryanair-flight-was-not-intercepted-140833-2021/', 'https://eng.belta.by/society/view/no-pressure-on-ryanair-crew-from-belarus-air-traffic-control-140165-2021/', 'https://www.tvr.by/news/politika/v_adres_prezidenta_belarusi_prodolzhayut_postupat_pozdravleniya_ot_glav_gosudarstv_i_pravitelstv_ot_/', 'https://www.enciclopedia.cat/EC-GEC-0261942.xml', 'https://www.rts.ch/info/monde/11536289-alexandre-loukachenko-ouvre-la-porte-a-de-nouvelles-elections.html', 'https://www.britannica.com/biography/Alyaksandr-Lukashenka', 'https://www.courrierinternational.com/article/2009/06/04/le-tsar-et-le-tsarevitch', 'https://www.dw.com/en/belarus-election-no-seats-for-opposition-as-lukashenko-maintains-power/a-51290419', 'https://books.google.com/books?id=9Oq-X3Ij58AC&pg=PA122&lpg=PA122&source=web&ots=Wit1TDLaLR&sig=vxd_reJawvoZrkKLx0Z9Esb9Bl0', 'https://www.nouvelobs.com/coronavirus-de-wuhan/20200401.OBS26935/en-bielorussie-le-president-refuse-le-confinement-et-recommande-vodka-sauna-et-hockey.html', 'https://francais.rt.com/international/87206-vol-deroute-vers-bielorussie-poutine-rappelle-incident-vol-evo-morales-president-bolivien', 'https://brockhaus.de/ecs/enzy/article/lukaschenka-alyaksandr-aleksandr', 'https://www.munzinger.de/search/go/document.jsp?id=00000021159', 'https://www.20minutes.fr/monde/2840703-20200816-bielorussie-loukachenko-appelle-soutiens-defendre-independance-pays-lors-manifestation-dimanche', 'https://www.20minutes.fr/monde/2845135-20200824-bielorussie-alexandre-loukachenko-filme-kalachnikov-main', 'https://www.cnews.fr/monde/2020-08-15/alexandre-loukachenko-affirme-que-vladimir-poutine-lui-assure-une-aide-securitaire', 'https://www.francetvinfo.fr/monde/elections-en-bielorussie/bielorussie-l-ue-refuse-de-reconnaitre-alexandre-loukachenko-comme-president-malgre-sa-prestation-de-serment_4116861.html', 'https://www.huffingtonpost.fr/entry/bielorussie-accusee-meurtre-opposant-vitali-chychov_fr_6109331ae4b0b94f6074c975', 'https://www.larousse.fr/encyclopedie/personnage/wd/130475', 'https://www.lci.fr/international/non-la-banque-mondiale-ne-prete-pas-plus-aux-pays-qui-confinent-davantage-que-les-autres-2166437.html', 'https://www.lejdd.fr/International/Europe/la-bielorussie-ce-pays-ou-le-covid-19-nexiste-pas-3964524', 'https://www.lemonde.fr/europe/article/2011/01/31/europe-et-etats-unis-annoncent-des-sanctions-contre-la-bielorussie_1473318_3214.html', 'https://www.lemonde.fr/europe/article/2011/02/17/bielorussie-quatre-ans-de-detention-pour-un-opposant_1481823_3214.html', 'https://www.lemonde.fr/europe/article/2011/02/19/loukachenko-president-du-belarus-et-ouvertement-homophobe_1482783_3214.html', 'https://www.lemonde.fr/international/article/2015/10/11/loukachenko-le-choix-de-la-paix-et-de-la-stabilite-des-electeurs-bielorusses_4787294_3210.html', 'https://www.lemonde.fr/international/article/2020/09/04/alexandre-loukachenko-dernier-dinosaure-de-l-ere-sovietique_6050894_3210.html', 'https://www.lemonde.fr/international/article/2020/09/23/en-bielorussie-le-president-loukachenko-prete-serment-en-secret-pour-un-6e-mandat-malgre-les-contestations_6053303_3210.html', 'https://www.lemonde.fr/international/article/2021/05/24/le-detournement-d-un-avion-de-ligne-et-l-arrestation-de-l-opposant-roman-protassevitch-par-la-bielorussie-suscitent-une-forte-emotion_6081269_3210.html', 'https://www.lemonde.fr/pixels/article/2020/08/11/en-bielorussie-l-acces-a-internet-est-toujours-perturbe-apres-une-nuit-de-repression_6048691_4408996.html', 'https://www.lemonde.fr/web/article/0,1-0@2-3210,36-937832@45-1,0.html', 'https://www.leparisien.fr/international/cinq-infographies-pour-comprendre-la-bielorussie-de-loukachenko-20-08-2020-8370798.php', 'https://www.ouest-france.fr/europe/bielorussie/bielorussie-aucun-depute-d-opposition-elu-au-parlement-des-fraudes-massives-suspectees-6613629', 'https://www.rtl.fr/actu/debats-societe/covid-19-non-la-banque-mondiale-n-aide-pas-uniquement-les-pays-qui-confinent-7800884345', 'https://www.universalis.fr/encyclopedie/alexandre-loukachenko/', 'https://wcd.coe.int/ViewDoc.jsp?id=979293', 'https://meduza.io/news/2020/08/17/na-belaruskalii-belaze-i-esche-neskolkih-krupnyh-belorusskih-zavodah-nachalis-zabastovki', 'https://meduza.io/news/2020/08/17/rabochie-zavoda-v-minske-vstretili-lukashenko-krikom-uhodi', 'https://fr.express.live/', 'https://fr.express.live/luniversite-dharvard-attribue-le-prix-ig-nobel-au-president-bielorusse-alexandre-loukachenko-exp-196706/', 'https://www.vle.lt/Straipsnis/aliaksandr-lukasenka', 'https://snl.no/Aleksandr_Lukasjenko', 'https://www.olympedia.org/athletes/1201492', 'https://www.wikidata.org/wiki/Q2866?uselang=fr#identifiers', 'https://commons.wikimedia.org/wiki/Category:_Alexander_Lukashenko?uselang=fr', 'https://tools.wmflabs.org/wikidata-externalid-url/?p=345&url_prefix=https://www.imdb.com/&id=nm2603428', 'https://www.worldcat.org/identities/lccn-n99003996', 'https://www.ne.se/uppslagsverk/encyklopedi/l%C3%A5ng/aljaksandr-lukasjenka', 'https://www.arte.tv/fr/videos/072482-000-A/bielorussie-une-dictature-ordinaire/', 'https://www.bbc.co.uk/news/world-europe-12037486', 'https://www.independent.co.uk/news/world/europe/belarus-dictator-banned-from-entering-eu-and-us-6105644.html']"
50050205,0,João Lyra,"['https://g1.globo.com/al/alagoas/noticia/2021/08/12/joao-lyra-morre-aos-90-anos-em-maceio.ghtml', 'https://panamapapers.icij.org/the_power_players/', 'https://www.wikidata.org/wiki/Q9015088?uselang=fr#P102', 'https://www.wikidata.org/wiki/Q9015088?uselang=fr#P106', 'https://www.wikidata.org/wiki/Q9015088?uselang=fr#P1477', 'https://www.wikidata.org/wiki/Q9015088?uselang=fr#P19', 'https://www.wikidata.org/wiki/Q9015088?uselang=fr#P20', 'https://www.wikidata.org/wiki/Q9015088?uselang=fr#P27', 'https://www.wikidata.org/wiki/Q9015088?uselang=fr#P569', 'https://www.wikidata.org/wiki/Q9015088?uselang=fr#P570', 'https://www.wikidata.org/wiki/Q9015088?uselang=fr#P69']"
3592608,0,Mauricio Macri,"['http://www.batimes.com.ar/news/argentina/poverty-level-drops-to-257-percent.phtml', 'http://www.lacapital.com.ar/macri-se-pronuncio-contra-el-aborto-y-favor-defender-la-vida-y-no-descarto-legalizar-la-marihuana-medicinal-n1200504.html', 'http://www.lanacion.com.ar/1885839-macri-fue-director-de-una-sociedad-offshore-de-bahamas', 'http://www.lanacion.com.ar/1951672-aumentos-por-encima-del-promedio-para-los-legisladores', 'http://latinta.com.ar/2016/07/la-vez-que-macri-dijo-que-la-homosexualidad-es-una-enfermedad/', 'http://www.lavoz.com.ar/politica/macri-quiere-bajar-la-imputabilidad-de-16-14-anos', 'http://www.pagina12.com.ar/diario/elpais/1-127786-2009-07-05.html', 'http://www.pagina12.com.ar/diario/ultimas/20-140331-2010-02-15.html', 'http://www.pagina12.com.ar/diario/ultimas/20-142652-2010-03-25.html', 'http://www.bbc.com/mundo/noticias-america-latina-37792062', 'http://bfmbusiness.bfmtv.com/monde/le-president-argentin-empetre-dans-un-scandale-financier-1100977.html#link_time=1486813373', 'http://www.perfil.com/politica/el-primo-de-macri-envuelto-en-el-pago-de-coimas-de-odebrecht.phtml', 'http://catalogue.bnf.fr/ark:/12148/cb16967948z', 'http://data.bnf.fr/ark:/12148/cb16967948z', 'http://www.idref.fr/161255027', 'http://www.lefigaro.fr/flash-actu/2015/12/02/97001-20151202FILWWW00364-argentine-kirchner-complique-la-transition.php', 'http://www.lefigaro.fr/flash-eco/2017/03/09/97002-20170309FILWWW00412-argentine-la-pauvrete-atisee-par-l-inflation.php', 'http://www.lefigaro.fr/international/2015/11/20/01003-20151120ARTFIG00257-en-argentine-la-droite-nouvelle-menace-le-peronisme.php', 'http://www.lefigaro.fr/international/2016/04/08/01003-20160408ARTFIG00294-le-president-argentin-dans-la-tourmente-des-revelations.php', 'http://www.lepoint.fr/monde/argentine-un-an-au-pouvoir-quel-bilan-pour-mauricio-macri-08-12-2016-2088844_24.php', 'http://www.liberation.fr/planete/2016/09/23/l-argentine-plonge-un-peu-plus-dans-la-depression-un-passage-oblige-selon-le-president_1507481', 'http://www.liberation.fr/planete/2016/11/22/argentine-le-choc-de-la-macri-economie_1530202', 'http://www.rfi.fr/ameriques/20160805-argentine-manifestation-ruidazo-hausse-prix-gaz-electricite-buenos-aires', 'http://www.rfi.fr/ameriques/20171020-legislatives-argentine-test-mauricio-macri-politique-ultra-liberale', 'http://id.loc.gov/authorities/no2011023026', 'http://d-nb.info/gnd/1081728159', 'http://www.telesurtv.net/news/Off-shore-de-familia-Macri-destruyo-pruebas-antes-de-elecciones-20161217-0036.html', 'http://www.acrimed.org/Medias-en-Argentine-Macri-droit-dans-ses-bottes?recherche=Macri', 'http://directorio.directoriolegislativo.org/node/92547', 'http://www.iris-france.org/69825-argentine-comment-interpreter-les-premieres-decisions-du-nouveau-president-mauricio-macri/', 'http://www.iris-france.org/76098-vers-une-nouvelle-crise-economique-et-sociale-en-argentine/', 'http://isni.org/isni/0000000115379090', 'http://www.oecd.org/eco/outlook/economic-forecast-summary-argentina-oecd-economic-outlook.pdf', 'http://viaf.org/viaf/168392212', 'http://www.worldcat.org/identities/lccn-no2011-023026', 'https://www.lanacion.com.ar/politica/macri-establecion-una-nueva-marca-en-la-ciudad-nid1393937', 'https://www.lanacion.com.ar/politica/quien-es-alicia-blanco-villegas-la-madre-de-mauricio-macri-nid1947637', 'https://tn.com.ar/politica/time-incluyo-macri-entre-las-100-personas-mas-influyentes-del-mundo_667489', 'https://catalogo.bn.gov.ar/F/?func=direct&local_base=BNA10&doc_number=000037119', 'https://bfmbusiness.bfmtv.com/monde/le-peso-argentin-degringole-1506032.html', 'https://www.courrierinternational.com/article/argentine-cristina-kirchner-ne-veut-pas-lacher-le-pouvoir', 'https://www.courrierinternational.com/une/argentine-lau-revoir-de-cristina-kirchner', 'https://www.courrierinternational.com/une/politique-le-sejour-en-france-de-lex-president-argentin-fait-polemique', 'https://www.eldestapeweb.com/elecciones-2019-macri-lanzo-su-reeleccion-es-posible-que-gane-n40623', 'https://www.eltribuno.com/salta/nota/2018-8-8-20-34-0-la-pobreza-llegaria-al-33-por-la-devaluacion-advirtio-la-uca', 'https://fr.fifa.com/who-we-are/news/mauricio-macri-nomme-president-executif-de-la-fondation-fifa', 'https://www.france24.com/fr/20180621-fmi-approuve-pret-50-milliards-dollars-argentine-dette-inflation', 'https://www.la-croix.com/Actualite/Economie-Entreprises/Economie/Argentine-le-dollar-bondit-de-plus-de-40-apres-la-levee-du-controle-des-changes-2015-12-17-1394114', 'https://www.la-croix.com/Actualite/Monde/Argentine-Mauricio-Macri-de-Boca-Juniors-a-la-course-a-la-presidentielle-2015-10-27-1373238', 'https://www.reuters.com/article/argentina-economy-idUSL1N1PE1PB', 'https://www.thebubble.com/argentina-poverty-rate-2017-25-7-percent', 'https://time.com/collection/2016-time-100/', 'https://tradingeconomics.com/argentina/gdp-growth', 'https://tradingeconomics.com/argentina/government-budget', 'https://tradingeconomics.com/argentina/government-debt-to-gdp', 'https://tradingeconomics.com/argentina/inflation-cpi', 'https://www.franceinter.fr/emission-les-histoires-du-monde-la-presidente-sortante-argentine-cristina-kirchner-a-du-mal-a-quitte', 'https://www.lemonde.fr/ameriques/article/2015/11/23/en-argentine-le-candidat-de-centre-droit-mauricio-macri-est-elu-president_4815585_3222.html', 'https://www.lemonde.fr/ameriques/article/2017/03/06/nouvelle-enquete-ouverte-contre-le-president-argentin-pour-conflit-d-interets_5090055_3222.html', 'https://www.lemonde.fr/ameriques/article/2017/12/20/argentine-une-reforme-des-retraites-polemique-votee-dans-un-climat-de-violence_5232397_3222.html', 'https://www.lemonde.fr/ameriques/article/2018/03/09/argentine-des-centaines-de-milliers-de-femmes-manifestent-contre-la-politique-de-mauricio-macri_5268065_3222.html', 'https://www.lemonde.fr/ameriques/article/2018/09/03/ce-qu-il-faut-retenir-du-plan-d-austerite-annonce-en-argentine_5349711_3222.html', 'https://www.lemonde.fr/economie/article/2016/03/31/l-argentine-se-libere-enfin-des-fonds-vautours_4893218_3234.html', 'https://www.lemonde.fr/economie/article/2016/12/28/dans-une-argentine-en-crise-mauricio-macri-remanie-l-equipe-economique-de-son-gouvernement_5054756_3234.html', 'https://www.lemonde.fr/idees/article/2016/02/23/preoccupante-regression-des-libertes-en-argentine_4870230_3232.html', 'https://www.lemonde.fr/web/article/0,1-0@2-3222,36-927658@51-927526,0.html', 'https://www.lepoint.fr/economie/l-argentine-applique-une-therapie-de-choc-pour-enrayer-la-devaluation-de-sa-monnaie-04-05-2018-2215986_28.php', 'https://www.lepoint.fr/economie/l-argentine-dans-un-labyrinthe-economique-deficit-inflation-et-dette-20-01-2018-2188184_28.php', 'https://www.lepoint.fr/monde/argentine-le-candidat-peroniste-favori-de-l-election-presidentielle-27-10-2019-2343696_24.php', 'https://www.lesechos.fr/finance-marches/dossiers/argentine-fonds-vautours-fin-contentieux-siecle/', 'https://www.lesechos.fr/monde/ameriques/030769641962-argentine-le-gouvernement-macri-sort-vainqueur-des-elections-de-mi-mandat-2124487.php', 'https://www.liberation.fr/planete/2020/10/09/en-argentine-la-liste-des-agents-secrets-se-retrouve-sur-internet_1801787', 'https://lvsl.fr/argentine-le-retour-de-la-faim-dans-la-sixieme-puissance-agricole-mondiale/#sdfootnote2anc', 'https://www.monde-diplomatique.fr/2019/07/CORREA/60016', 'https://www.equaltimes.org/les-argentins-epuises-par-la-crise?lang=fr#.XbYLEtVCfIW', 'https://www.olympedia.org/athletes/1202276', 'https://www.wikidata.org/wiki/Q561837?uselang=fr#identifiers', 'https://tools.wmflabs.org/wikidata-externalid-url/?p=345&url_prefix=https://www.imdb.com/&id=nm2439815', 'https://www.worldbank.org/en/country/argentina/overview', 'https://www.worldcat.org/identities/lccn-no2011023026', 'https://www.worldcat.org/issn/0242-6056&lang=fr', 'https://www.worldcat.org/issn/1950-6244&lang=fr', 'https://www.telegraph.co.uk/news/worldnews/southamerica/argentina/12041813/Cristina-Kirchner-refuses-to-attend-Mauricio-Macris-inauguration.html']"
